,Num_Acc,lum,agg,atm,col,lat,long,datetime
2352,202100053859,1,2,4,1,48.806769664,2.3510703848,2021-01-24 13:40:00
2353,202100053860,5,2,2,3,48.75876,2.32412,2021-01-24 21:00:00
2354,202100053910,3,1,1,2,48.757,2.335,2021-01-24 19:05:00
2355,202100053969,1,2,2,3,48.7614,2.40321,2021-01-23 15:30:00
2356,202100053970,1,2,8,5,48.82,2.55,2021-01-23 15:30:00
2357,202100053971,5,2,2,2,48.81729,2.41837,2021-01-23 18:26:00
2358,202100054014,1,1,2,6,48.7894582457,2.3441819818,2021-01-23 12:30:00
2359,202100054105,1,2,1,6,48.794544,2.384644,2021-01-21 13:15:00
2360,202100054106,1,2,1,3,48.79202,2.51827,2021-01-22 15:30:00
2361,202100054107,2,2,1,3,48.8,2.44,2021-01-22 18:10:00
2362,202100054108,5,2,2,6,48.758625,2.362014,2021-01-22 05:20:00
2363,202100054109,1,2,2,6,48.84907,2.47493,2021-01-21 14:00:00
2364,202100054110,5,2,8,3,48.85821,2.49127,2021-01-21 07:40:00
2365,202100054111,2,2,1,1,48.76676,2.45659,2021-01-22 09:30:00
2366,202100054112,5,2,1,3,48.802745,2.538512,2021-01-22 20:45:00
2367,202100054113,1,2,1,3,48.83109,2.5521,2021-01-22 13:20:00
2368,202100054114,1,2,1,1,48.812575,2.56957,2021-01-22 11:05:00
2369,202100054251,1,2,2,6,48.74837,2.45355,2021-01-21 16:50:00
2370,202100054252,1,2,1,3,48.747,2.446,2021-01-21 11:00:00
2371,202100054253,1,2,1,2,48.80281,2.48738,2021-01-20 12:35:00
2372,202100054254,5,2,1,1,48.82449,2.47329,2021-01-20 18:10:00
2373,202100054255,1,1,1,5,48.7817351681,2.5704360008,2021-01-21 12:45:00
2374,202100054256,1,2,1,6,48.82462,2.51005,2021-01-21 11:00:00
2375,202100054362,1,2,2,6,48.77926,2.39897,2021-01-19 13:00:00
2376,202100054363,1,2,2,3,48.785,2.492,2021-01-19 11:10:00
2377,202100054364,5,2,1,3,48.77598,2.49009,2021-01-20 07:00:00
2378,202100054365,5,2,1,6,48.78,2.46,2021-01-20 02:00:00
2379,202100054366,5,2,1,2,48.8359,2.5469,2021-01-19 20:50:00
2380,202100054474,1,2,2,3,48.78862,2.48929,2021-01-19 09:45:00
2381,202100054475,1,2,1,6,48.795,2.4941,2021-01-17 13:35:00
2382,202100054476,1,2,1,3,48.834909,2.478701,2021-01-19 14:30:00
2383,202100054477,1,2,2,1,48.8097,2.35862,2021-01-19 16:00:00
2384,202100054478,1,2,1,3,48.79747,2.36605,2021-01-19 15:15:00
2385,202100054479,1,2,1,3,48.81059,2.38419,2021-01-19 17:09:00
2386,202100054480,5,2,2,7,48.81774,2.40311,2021-01-19 07:50:00
2387,202100054481,1,2,3,3,48.79223,2.53258,2021-01-19 08:15:00
2388,202100054482,1,2,2,3,48.816618,2.549027,2021-01-19 11:35:00
2389,202100054539,1,1,1,6,48.8066203478,2.3462343178,2021-01-19 14:00:00
2390,202100054540,1,1,2,2,48.80992,2.339,2021-01-19 10:09:00
2391,202100054542,1,2,1,2,48.77738,2.3461,2021-01-18 12:21:00
2392,202100054608,1,2,1,6,48.79733,2.38028,2021-01-18 13:25:00
2393,202100054609,1,2,1,3,48.80289,2.41034,2021-01-18 10:20:00
2394,202100054610,1,2,1,3,48.824,2.541,2021-01-17 13:55:00
2395,202100054611,5,2,1,3,48.81455,2.4139,2021-01-17 19:25:00
2396,202100054662,3,1,2,2,48.817392416,2.4362247214,2021-01-18 19:30:00
2397,202100054693,1,2,1,1,48.77036,2.44668,2021-01-17 10:55:00
2398,202100054694,1,2,2,6,48.7572,2.32624,2021-01-17 12:25:00
2399,202100054695,1,2,4,2,48.72349,2.52853,2021-01-16 15:00:00
2400,202100054696,1,2,1,5,48.7503,2.39936,2021-01-17 14:15:00
2401,202100054697,5,2,8,2,48.7647405256,2.4098071563,2021-01-16 20:30:00
2402,202100054698,1,2,1,2,48.759081,2.508041,2021-01-17 15:10:00
2403,202100054742,3,1,1,3,48.7872277387,2.3448745932,2021-01-15 23:01:00
2404,202100054790,1,2,4,3,48.80199,2.48804,2021-01-16 11:45:00
2405,202100054791,1,2,4,1,48.77191,2.34504,2021-01-16 11:20:00
2406,202100054792,1,2,1,1,48.768756,2.484862,2021-01-15 09:15:00
2407,202100054793,1,2,4,3,48.82,2.54,2021-01-16 11:30:00
2408,202100054839,1,1,1,7,48.82911,2.4804,2021-01-15 11:00:00
2409,202100054840,5,1,1,2,48.85653,2.489,2021-01-15 07:30:00
2410,202100054929,1,2,2,2,48.80713,2.50051,2021-01-14 14:20:00
2411,202100054930,1,2,1,6,48.806543,2.443312,2021-01-15 13:10:00
2412,202100054931,1,2,1,2,48.74384,2.40805,2021-01-15 13:15:00
2413,202100054932,1,2,1,6,48.80416,2.54681,2021-01-15 13:50:00
2414,202100054933,1,2,8,6,48.814459,2.546842,2021-01-15 13:40:00
2415,202100054934,5,2,1,4,48.77448,2.51092,2021-01-15 08:05:00
2416,202100054992,1,1,1,2,48.77732,2.34649,2021-01-15 13:00:00
2417,202100055005,2,1,1,5,48.7898800361,2.4402915859,2021-01-15 08:50:00
2418,202100055074,1,2,1,2,48.782,2.407,2021-01-13 16:30:00
2419,202100055075,5,2,8,6,48.74001,2.45702,2021-01-14 07:49:00
2420,202100055076,5,2,2,6,48.79277,2.51661,2021-01-12 17:15:00
2421,202100055077,5,2,2,6,48.828783,2.4702,2021-01-12 17:10:00
2422,202100055078,5,2,2,3,48.81596,2.34655,2021-01-14 20:00:00
2423,202100055079,1,2,2,3,48.76168,2.35677,2021-01-14 15:45:00
2424,202100055080,3,2,2,3,48.78643,2.57669,2021-01-13 19:30:00
2425,202100055137,1,1,1,6,48.75752,2.3349,2021-01-14 15:23:00
2426,202100055139,3,1,2,3,48.765413,2.34357,2021-01-14 07:40:00
2427,202100055142,2,1,2,3,48.818906873,2.4080615714,2021-01-14 07:10:00
2428,202100055144,1,1,2,2,48.7700640244,2.3810429395,2021-01-13 09:45:00
2429,202100055145,1,1,2,4,48.8391,2.4941,2021-01-13 09:45:00
2430,202100055219,1,2,2,3,48.80873,2.50948,2021-01-12 10:00:00
2431,202100055220,5,2,2,6,48.78,2.36,2021-01-13 19:00:00
2432,202100055221,1,2,2,7,48.81512,2.34562,2021-01-13 13:14:00
2433,202100055222,1,1,2,7,48.73393,2.52065,2021-01-13 13:00:00
2434,202100055265,1,1,2,3,48.80211,2.34209,2021-01-13 09:00:00
2435,202100055366,5,2,2,6,48.79817,2.49522,2021-01-12 18:21:00
2436,202100055367,5,2,2,3,48.80224,2.43525,2021-01-12 18:45:00
2437,202100055368,1,2,2,6,48.80576,2.32567,2021-01-12 12:40:00
2438,202100055369,5,2,2,5,48.76593,2.39849,2021-01-12 20:20:00
2439,202100055430,1,1,2,7,48.82838,2.5271,2021-01-12 10:50:00
2440,202100055538,5,2,1,6,48.84802,2.44642,2021-01-11 19:15:00
2441,202100055539,1,2,1,7,48.81481,2.41735,2021-01-11 13:10:00
2442,202100055540,5,2,1,7,48.815273,2.420248,2021-01-10 20:26:00
2443,202100055541,5,2,1,3,48.85236,2.48898,2021-01-10 19:10:00
2444,202100055542,5,2,1,6,48.789214,2.451538,2021-01-09 22:41:00
2445,202100055543,5,2,1,3,48.75788,2.40423,2021-01-10 20:24:00
2446,202100055544,1,2,1,6,48.79993,2.543609,2021-01-11 15:10:00
2447,202100055545,5,2,1,3,48.81932,2.51471,2021-01-11 21:00:00
2448,202100055546,5,2,1,6,48.8063,2.53004,2021-01-11 08:05:00
2449,202100055686,1,2,1,6,48.8458,2.41749,2021-01-09 10:45:00
2450,202100055687,1,2,1,2,48.77798,2.46655,2021-01-09 11:10:00
2451,202100055688,5,2,1,6,48.81615,2.45862,2021-01-08 22:55:00
2452,202100055689,5,2,1,1,48.759081,2.508041,2021-01-09 18:40:00
2453,202100055739,5,1,9,7,48.8165055136,2.4499449509,2021-01-09 02:50:00
2454,202100055831,1,2,1,6,48.78095,2.38253,2021-01-08 12:15:00
2455,202100055832,5,2,9,6,48.749807,2.481308,2021-01-08 07:35:00
2456,202100055833,5,2,1,3,48.80576,2.32566,2021-01-08 20:45:00
2457,202100055834,1,2,1,3,48.770717,2.401373,2021-01-08 12:35:00
2458,202100055835,5,2,2,6,48.84886,2.47764,2021-01-07 18:20:00
2459,202100055836,1,2,8,3,48.77109,2.46132,2021-01-08 08:20:00
2460,202100055837,5,2,1,3,48.80418,2.53617,2021-01-08 18:00:00
2461,202100055838,1,2,1,2,48.8081596251,2.5700422695,2021-01-08 15:29:00
2462,202100055839,1,2,1,1,48.76625,2.54046,2021-01-07 08:07:00
2463,202100055840,1,2,8,3,48.7527008057,2.5065498352,2021-01-08 13:40:00
2464,202100055887,2,1,1,2,48.799837147,2.4462785908,2021-01-08 08:30:00
2465,202100055948,1,2,2,2,48.73781,2.44696,2021-01-07 11:40:00
2466,202100055949,5,2,2,6,48.81103,2.47839,2021-01-07 19:46:00
2467,202100055950,5,2,2,4,48.76764,2.48651,2021-01-06 19:10:00
2468,202100055951,5,2,1,2,48.76767,2.45517,2021-01-06 18:20:00
2469,202100055952,1,2,2,6,48.74647,2.41626,2021-01-07 15:10:00
2470,202100055953,5,2,1,3,48.827122312,2.5179791451,2021-01-07 20:30:00
2471,202100056074,1,2,1,1,48.75503,2.31864,2021-01-06 12:30:00
2472,202100056075,1,2,1,3,48.7716,2.34659,2021-01-06 09:00:00
2473,202100056076,1,2,1,2,48.78362,2.44733,2021-01-06 11:05:00
2474,202100056077,5,2,1,3,48.77287,2.49059,2021-01-06 06:30:00
2475,202100056078,5,2,1,3,48.79123,2.46261,2021-01-05 09:20:00
2476,202100056121,1,1,1,4,48.7581,2.32746,2021-01-06 10:25:00
2477,202100056185,2,2,1,3,48.809983,2.433749,2021-01-05 08:40:00
2478,202100056186,1,2,8,3,48.82082,2.48625,2021-01-04 10:40:00
2479,202100056284,5,2,1,6,48.8419964227,2.4915860965,2021-01-04 18:15:00
2480,202100056285,1,2,1,3,48.809983,2.433749,2021-01-04 14:40:00
2481,202100056286,1,2,8,5,48.75563,2.37362,2021-01-04 13:25:00
2482,202100056320,3,1,1,6,48.7969892466,2.3446454398,2021-01-04 19:00:00
2483,202100056346,5,2,1,7,48.81049,2.36194,2021-01-03 18:20:00
2484,202100056347,5,2,2,6,48.77629,2.54611,2021-01-03 19:00:00
2485,202100056427,5,2,1,2,48.80805,2.33291,2021-01-02 19:50:00
2486,202100056428,1,2,1,7,48.77594,2.3572,2021-01-02 11:45:00
2487,202100056429,1,2,4,2,48.763305,2.479989,2021-01-01 09:45:00
2488,202100056430,5,2,1,1,48.83091,2.531582,2021-01-02 20:15:00
2489,202100056431,5,2,1,6,48.82568,2.49533,2021-01-01 19:55:00
2490,202100056499,2,1,2,4,48.8277171983,2.4703958116,2021-01-01 18:50:00
2491,202100056501,2,1,1,6,48.7612277833,2.4912067755,2021-01-01 18:00:00
2492,202100056502,1,1,8,3,48.776755299,2.4185973987,2021-01-01 08:55:00
